gene_set,track,segment,bin,mean,ci_low,ci_high,n_genes
nonexpressed,"H3, DMSO 24 h",TSS_pm400,27,0.2703462963054577,0.08023757291336855,0.5491545865920683,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,28,0.280405425876379,0.08016305088996888,0.5767939058740933,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,29,0.28013211049139497,0.08055389119374255,0.5747238676063715,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,30,0.25787680891652903,0.07317117082638046,0.5306027076225728,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,31,0.26559320551653703,0.07362889618364474,0.5522368845064193,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,32,0.24477056754132112,0.07297128166196247,0.4813666054674734,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,33,0.24146216083317995,0.07579311615508048,0.466350289767608,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,34,0.23716125234961508,0.08691393249233564,0.448449875994275,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,35,0.2393736410140991,0.09421289150541028,0.4372808879564205,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,36,0.23020332415898642,0.0896592694570621,0.42770126488804816,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,37,0.2316914764046669,0.09527625184382002,0.41684334736317397,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,38,0.23375550334652265,0.10458948465685051,0.40839031151930477,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,39,0.2516034309566021,0.12356692519535621,0.4172902733894685,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,40,0.2552551285922527,0.12499048631638288,0.4220836551301181,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,41,0.25316058566172916,0.1254618849133452,0.41725819848726187,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,42,0.24315955420335136,0.1229883993839224,0.4015614724357923,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,43,0.2508154255896807,0.1264002164832006,0.41690353590932977,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,44,0.2539796527475119,0.12794772461305062,0.4203108112476766,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,45,0.2588968891153733,0.13580073179428775,0.4164856349111845,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,46,0.26314941855768365,0.13805068292220432,0.4241563398111612,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,47,0.24838254901270068,0.13030542642623186,0.39917702479225897,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,48,0.23468668577571708,0.11561781917326153,0.38773997203074395,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,49,0.2308102597544591,0.1154333809328576,0.3776961672330896,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,50,0.22251645825803285,0.11151222800835968,0.35615676135880253,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,51,0.22235598800083,0.11181283360533417,0.35398099807774014,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,52,0.21634556509554387,0.10977514924233159,0.34715361555789903,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,53,0.19158769734203815,0.08834747387530903,0.31893364138590796,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,54,0.1806536899258693,0.08437689048300187,0.2994145001073678,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,55,0.17051787329216797,0.07733880147710442,0.2839061564598232,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,56,0.17085480672617753,0.07731257161684335,0.28593795362114904,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,57,0.17056634344160554,0.07449212057515979,0.2842070534446587,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,58,0.16682883220414318,0.07310637741846343,0.27799236560737095,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,59,0.16395456559956073,0.07249232391702633,0.27470932783000174,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,60,0.16347077747186026,0.07275631640044351,0.2761116674449295,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,61,0.15577122608820596,0.07054356245261927,0.2603404731986423,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,62,0.1504787266999483,0.06793088457174598,0.2507478461582214,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,63,0.14043057543536025,0.06207710154602925,0.2377939276409646,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,64,0.13195534328619637,0.056985088424136236,0.22541783554169031,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,65,0.11467462370793026,0.04177952072645227,0.2081405954218159,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,66,0.1154413348933061,0.043128817442804585,0.2114518073772391,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,67,0.1126571590701739,0.03959175586948792,0.20683628432390588,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,68,0.1191765804340442,0.044444374581798916,0.2206539050315817,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,69,0.127225105886658,0.051520070051774385,0.22729397556371983,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,70,0.12681414775550365,0.0515329946198811,0.22496873524536687,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,71,0.12162975678841273,0.048381191945324344,0.21611317427642643,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,72,0.12500596513350806,0.04783390771970153,0.2269966728159537,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,73,0.1274214234451453,0.050514538627738755,0.2294816021956503,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,74,0.12161399222910403,0.04643289986873667,0.22240819718750818,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,75,0.12002220928668976,0.04548326685093343,0.2212945053974787,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,76,0.10997739555580276,0.04181444450840354,0.20375044533805473,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,77,0.11129861178497474,0.04223460326281686,0.20289650046018257,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,78,0.10309500984847547,0.040435084742183484,0.18848433515491583,60
nonexpressed,"H3, DMSO 24 h",TSS_pm400,79,0.09838763227065404,0.037861955046653746,0.18131276480853556,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,0,1.607750042428573,0.7026344499054055,2.7539709373277925,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,1,1.7321096846958002,0.782618380115678,2.9918120946710305,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,2,1.8269027926027774,0.8087311282282075,3.14188175468271,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,3,1.8964234542349974,0.8261820949465036,3.3026401937690872,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,4,1.9704418613016605,0.8592553280691306,3.44882350502039,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,5,1.9863538831969099,0.886757124910752,3.3732380489408964,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,6,1.988156670133273,0.9345037871648869,3.2827174544533086,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,7,2.020401631494363,0.9812210256010295,3.2839980342661343,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,8,1.9682269179821013,0.9655806954006354,3.2217318767408525,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,9,2.0530797145764037,1.0446616971443097,3.268778627112508,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,10,2.213288277387619,1.1539739337563517,3.440635072966416,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,11,2.331181975205739,1.2405061951180298,3.5792331845661,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,12,2.546984994014104,1.3105557973484196,3.993923864583174,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,13,2.66054542084535,1.3458716275195282,4.2247081792006895,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,14,2.6890251227219903,1.352756551186244,4.252298126121362,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,15,2.73495846192042,1.332536293288072,4.349433010240395,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,16,2.7566028491655983,1.3081423118611175,4.432408597171305,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,17,2.8504749121268587,1.3171783829132717,4.683247484222053,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,18,2.9341536192950746,1.346775082235535,4.746104540204717,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,19,3.131681706309318,1.426690751006206,5.076389980157216,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,20,3.4146539479494096,1.6820554076830545,5.453435456767677,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,21,3.693453567624092,1.8338058924724656,5.82175919689238,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,22,3.7855214065313345,1.8776935743292174,5.902927604049444,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,23,3.8205894573529564,1.9437449861615896,5.942444012776015,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,24,4.02393469740947,2.072113507077098,6.255213249002893,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,25,4.14709770043691,2.0949318543275197,6.509585198909044,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,26,4.386234515508016,2.143458015397191,6.980684185559552,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,27,4.532973735332489,2.222817094932,7.140583787153165,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,28,4.513990342020989,2.11887834751606,7.189401816998917,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,29,4.720744447708129,2.2865001861254375,7.567681259175142,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,30,4.812248765230179,2.308785762717327,7.827523636609315,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,31,4.814524250030518,2.3089476809700327,7.851510486841201,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,32,4.8062505668401725,2.3298898913462955,7.769654366950193,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,33,4.868428797501105,2.3680056152277524,7.95138528612256,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,34,4.758115770419439,2.2874361073772116,7.966654655983049,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,35,4.561697317361831,2.1920634876489635,7.647289115697146,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,36,4.365236094991366,2.096471028337876,7.216334391017756,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,37,4.0904447060823435,1.9776082674215238,6.692175970226526,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,38,3.9517641170819595,1.88558118262887,6.527499089419841,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,39,3.66849816819032,1.7694334220339856,5.998604796295364,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,40,3.266687115430832,1.5057440301974614,5.319510769064227,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,41,3.192110722916467,1.453387639448047,5.25617806932543,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,42,3.067278146743775,1.3430116652548314,4.964207436631122,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,43,2.994677901069323,1.313114312082529,4.863751497174302,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,44,2.974949128627777,1.3475502467950184,4.815808561310173,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,45,2.912743000388146,1.2706673043568928,4.751880348280071,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,46,2.8112203556299207,1.2208954128573335,4.606502178629239,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,47,2.7488067775964735,1.2207668769210578,4.505492553040385,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,48,2.544901945590973,1.15624844789505,4.124040747572978,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,49,2.393451821406683,1.1297853353222211,3.850646043727794,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,50,2.227830583254496,1.0717719359099867,3.5726167021989825,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,51,2.049062816997369,0.9959871855974198,3.2250461841101448,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,52,1.8908643847703932,0.9192102281500896,2.95776559998095,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,53,1.7660626882314683,0.882563324595491,2.7118935035119445,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,54,1.666451532791058,0.8357154344953597,2.53398432506,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,55,1.5712040340403715,0.800069466042022,2.3734588471179205,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,56,1.417940662453572,0.7204410265286764,2.1571659034838278,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,57,1.2946846631666025,0.6739469034535188,1.966725745613376,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,58,1.171881801436345,0.6117007202729582,1.7884515786853927,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,59,1.1083594005803266,0.5833367368914187,1.6871576721097032,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,60,1.0804523036380609,0.5741744026206435,1.6537841724194584,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,61,1.0271962169806164,0.5485143798788388,1.5377883679370081,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,62,0.9922997534275055,0.5244594390789667,1.4777350770731765,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,63,0.8953772742975326,0.4656706441584087,1.3537538081861678,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,64,0.769637804031372,0.38388971673945593,1.1985029753744598,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,65,0.7399817687273026,0.3715342349012693,1.1453787038773298,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,66,0.72725739300251,0.37824928038318956,1.1371863569319247,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,67,0.7363789546489715,0.38171872950096924,1.1397518830001354,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,68,0.6955614675084749,0.355404764768978,1.0672805936286844,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,69,0.6532559346159299,0.3425095129186908,1.001340731052061,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,70,0.6364694156249365,0.332125369583567,0.9529447321742772,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,71,0.6097020155191422,0.31788928258915744,0.917001763438185,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,72,0.6099973016977309,0.32128723586102326,0.9235380609383186,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,73,0.6198488744099936,0.33488999410470327,0.9269027725656823,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,74,0.6235240381956101,0.3238609600464503,0.9384816918174426,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,75,0.5984630261858305,0.3014643047228455,0.9032196100677049,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,76,0.6060112544894218,0.3058818290879329,0.9210703156664967,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,77,0.6050583626826604,0.3128726743062338,0.9217671465973057,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,78,0.6694234305620195,0.3565272053529819,1.010535321995616,60
nonexpressed,"H4, DMSO 24 h",TSS_pm400,79,0.6006155832608542,0.3048202547530333,0.9347103799084823,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,0,1.025669773419698,0.46915530701975033,1.7806598008126018,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,1,1.0303591709335644,0.46504549308866266,1.7967831935038165,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,2,1.107215133210023,0.5252673880110184,1.8924704580679532,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,3,1.2067115072409311,0.5811748417019843,2.0283004595885674,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,4,1.3517875842253368,0.6466791135643919,2.256149291773637,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,5,1.4297860234975814,0.7125823095291853,2.3466925858135026,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,6,1.5237341912587483,0.7909100970303019,2.473914602306982,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,7,1.6375547252098719,0.8383863933732111,2.6166704035600024,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,8,1.7063852336009346,0.8812615649849178,2.7181716748053826,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,9,1.7405721351752679,0.8990835710639754,2.758171630857512,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,10,1.86573281009992,0.9485290372098486,2.9886411787047975,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,11,1.9246364223957064,0.988033012236158,3.0733234615648786,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,12,1.9722516399621959,0.9704409685259063,3.176760820716619,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,13,2.0533800049622855,0.9686255109608175,3.3147079605882364,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,14,2.0702120570341744,0.9573555057620008,3.3508789318650947,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,15,2.2113553061087927,1.0203659275472163,3.5921865850562833,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,16,2.3610941713054974,1.1111062361548345,3.8585221769536533,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,17,2.5081383576989174,1.1749197680701813,4.154262090620895,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,18,2.6284269735217096,1.2424339276303848,4.3216564853017525,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,19,2.7961113187670716,1.3037271205907066,4.549227180063724,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,20,2.9870596517125767,1.4205759149019919,4.819058346835275,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,21,3.2197376959522566,1.4994849254364766,5.233059101648628,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,22,3.2968628751238187,1.555824313769738,5.334313657045364,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,23,3.473914718925953,1.664978822407623,5.516241671137509,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,24,3.6193387547135356,1.7679159546022616,5.736153689992924,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,25,3.851552455723285,1.8949044929146766,6.088525094379982,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,26,4.052847958703836,2.0054673120876156,6.46116976690044,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,27,4.142989159226417,2.0475873521293204,6.633189488422123,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,28,4.240280661483606,2.0799608633617557,6.801662303527195,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,29,4.466226854026318,2.235624204568565,7.176437618342539,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,30,4.582325877447923,2.275828954820832,7.4344539013455275,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,31,4.5569830447435375,2.242678310036659,7.408085077434778,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,32,4.536744259297849,2.3289702559312184,7.2591582068080704,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,33,4.509905385758196,2.279388615502843,7.252047266364808,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,34,4.314816430310409,2.1108364887063704,6.981512593433261,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,35,4.155197972108921,2.0450833267817896,6.780309867560864,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,36,3.9711022289594013,1.955963749244809,6.469322601919371,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,37,3.8517351717253523,1.8780338773230711,6.27614508358389,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,38,3.749642354448637,1.818117433456083,6.10604284482201,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,39,3.5588124349713324,1.7690529804378747,5.800848194633921,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,40,3.3585294519861546,1.6434804968163372,5.533813196857771,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,41,3.075780308147272,1.5183460956215857,5.010275726668536,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,42,2.795006075799465,1.377266972715656,4.559640571616589,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,43,2.635729856391748,1.2917653622850775,4.319073597652215,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,44,2.4466677278280256,1.2347321859672666,3.9541394521445024,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,45,2.2666645511984824,1.1799356441274287,3.5854585969348745,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,46,2.1362953995664915,1.126291911629339,3.417011756877105,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,47,2.0348129776120185,1.0746908719738326,3.246950422304372,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,48,1.8604036302367846,1.0143381344104807,2.938329497417435,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,49,1.716995344310999,0.9525046338550748,2.652187275612106,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,50,1.6131907205780347,0.9007956422020992,2.519640251102547,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,51,1.504826197226842,0.8367295162826777,2.3638828049575284,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,52,1.3894447708129882,0.7714704260652265,2.1431687415565053,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,53,1.317660510316491,0.7281979855423172,2.0424239434432234,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,54,1.2107281532138585,0.6524874413715055,1.8998874644904087,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,55,1.063603520865242,0.5465052828434853,1.67907842352738,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,56,0.9777592984586952,0.4859180343219389,1.547766587167978,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,57,0.9167132533341645,0.47912078351527454,1.4318149872627104,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,58,0.8558562008291482,0.45517387170034146,1.3271137922729057,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,59,0.8064237988740205,0.4287812392047296,1.2476468452972669,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,60,0.7795549647013347,0.4057592514455318,1.2105023223633566,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,61,0.7264365504185358,0.3655900793721279,1.1394944745153186,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,62,0.7062108754283851,0.3604922470168935,1.1146490933700564,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,63,0.6455229737857978,0.311636806021134,1.028843236640096,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,64,0.5959006898105145,0.281681793111066,0.9803607580649354,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,65,0.5749809043357771,0.2736038751384864,0.9553095387568077,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,66,0.5344305207331975,0.24393954299887025,0.9012623527646063,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,67,0.47507009997963906,0.2044486268249651,0.8227864872242016,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,68,0.4307219373186429,0.1795197875301043,0.7492056120956937,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,69,0.4511260532339414,0.17704636546224353,0.8147392008453608,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,70,0.46699415395657223,0.18977226105084022,0.8293869218652444,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,71,0.45112965186436965,0.18393515234937272,0.8043212924053271,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,72,0.45307056307792665,0.19970955388247968,0.7874626766840617,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,73,0.44139792996148264,0.20048938643808167,0.7590343257704129,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,74,0.44991594910621646,0.20953339910755553,0.7589171865830819,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,75,0.474443870484829,0.21634521408627427,0.8083910789390404,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,76,0.49240143885215126,0.23813374400387208,0.8210211107159653,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,77,0.47414900342623395,0.23386186059067648,0.78599364844958,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,78,0.46784217874209083,0.23333997696638106,0.7758755238950251,60
nonexpressed,"H4, GSK591 24 h",TSS_pm400,79,0.48455535282691314,0.2510522788017988,0.7856712573145828,60
nonexpressed,HINFP (U2OS),TSS_pm400,0,0.08309519899388154,0.055396799370646475,0.11598704854957759,60
nonexpressed,HINFP (U2OS),TSS_pm400,1,0.08222962417950233,0.053661321522357565,0.11479688312578944,60
nonexpressed,HINFP (U2OS),TSS_pm400,2,0.08205650916943948,0.05608493152974795,0.11358075051195919,60
nonexpressed,HINFP (U2OS),TSS_pm400,3,0.08067158916344246,0.05573437349498272,0.11201405974477528,60
nonexpressed,HINFP (U2OS),TSS_pm400,4,0.07651682924479246,0.053830108520885316,0.10509378755589326,60
nonexpressed,HINFP (U2OS),TSS_pm400,5,0.07461256423344215,0.052107614536459256,0.10231096410813431,60
nonexpressed,HINFP (U2OS),TSS_pm400,6,0.07824797918399175,0.05643548935341339,0.10491634470783173,60
nonexpressed,HINFP (U2OS),TSS_pm400,7,0.07495879419147969,0.05296020607153575,0.10248840707354248,60
nonexpressed,HINFP (U2OS),TSS_pm400,8,0.07720928912361463,0.054704339426631735,0.10423254067388672,60
nonexpressed,HINFP (U2OS),TSS_pm400,9,0.07651682915786902,0.054526896395410106,0.10388198265867928,60
nonexpressed,HINFP (U2OS),TSS_pm400,10,0.0827489693959554,0.05816663977007071,0.11322586508716144,60
nonexpressed,HINFP (U2OS),TSS_pm400,11,0.08292208423217137,0.0585128694276015,0.11391399703361094,60
nonexpressed,HINFP (U2OS),TSS_pm400,12,0.07963289923965931,0.05676440773842235,0.10837864483955005,60
nonexpressed,HINFP (U2OS),TSS_pm400,13,0.07547813938309748,0.053315091602814696,0.10231961985273906,60
nonexpressed,HINFP (U2OS),TSS_pm400,14,0.07703617432465155,0.054358109260598815,0.10283896545631188,60
nonexpressed,HINFP (U2OS),TSS_pm400,15,0.08084470435976981,0.05833975441443424,0.10751739852627117,60
nonexpressed,HINFP (U2OS),TSS_pm400,16,0.0839607742925485,0.060590249545251336,0.11166783025860785,60
nonexpressed,HINFP (U2OS),TSS_pm400,17,0.08153716411441565,0.05608925937271366,0.10821418521987894,60
nonexpressed,HINFP (U2OS),TSS_pm400,18,0.08430700428783892,0.05885477157464871,0.11287530728057026,60
nonexpressed,HINFP (U2OS),TSS_pm400,19,0.08586503932873409,0.05988047792762518,0.11530324503841498,60
nonexpressed,HINFP (U2OS),TSS_pm400,20,0.08482634934286276,0.05712794971652329,0.11425589882147809,60
nonexpressed,HINFP (U2OS),TSS_pm400,21,0.08396077462782463,0.05695050674087058,0.11391399747723092,60
nonexpressed,HINFP (U2OS),TSS_pm400,22,0.07894043969611327,0.05434945390932262,0.10733129978490372,60
nonexpressed,HINFP (U2OS),TSS_pm400,23,0.07997912958264351,0.05538814362697303,0.10630126546695828,60
nonexpressed,HINFP (U2OS),TSS_pm400,24,0.08205650960405668,0.056084931664168836,0.10977222078293561,60
nonexpressed,HINFP (U2OS),TSS_pm400,25,0.08188339446981747,0.055388143859803673,0.11062048408823708,60
nonexpressed,HINFP (U2OS),TSS_pm400,26,0.08603815438846746,0.06059024929689864,0.11305274993615845,60
nonexpressed,HINFP (U2OS),TSS_pm400,27,0.08621126954754194,0.05850421381058792,0.11564081951975823,60
